::1 - - [2019-5-1 16:53:50] "GET /api/getDownload HTTP/1.1" 304 - "http://localhost:8989/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
::1 - - [2019-5-1 16:53:53] "GET /api/getDownload HTTP/1.1" 304 - "http://localhost:8989/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
::1 - - [2019-5-1 16:59:40] "GET /api/getDownload HTTP/1.1" 304 - "http://localhost:8989/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
::1 - - [2019-5-1 17:8:22] "GET /api/getUsername?username=admin HTTP/1.1" 304 - "http://localhost:8989/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
::1 - - [2019-5-1 17:8:24] "GET /api/getDownload HTTP/1.1" 304 - "http://localhost:8989/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
::1 - - [2019-5-1 17:10:28] "GET /api/getDownload HTTP/1.1" 304 - "http://localhost:8989/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
::1 - - [2019-5-1 17:11:14] "GET /api/getUsername?username=admin HTTP/1.1" 304 - "http://localhost:8989/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
::1 - - [2019-5-1 17:14:16] "GET /api/getDownload HTTP/1.1" 304 - "http://localhost:8989/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
::1 - - [2019-5-1 17:14:27] "GET /api/getDownload HTTP/1.1" 304 - "http://localhost:8989/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
::1 - - [2019-5-1 17:14:40] "GET /api/getDownload HTTP/1.1" 304 - "http://localhost:8989/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
